num_projeto	data_apresentacao	autor	localizacao_atual	status	data_ultima_tram	ultima_acao	projeto
REQ 1143/2020 - Requerimento	18 De Agosto De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1142/2020 - Requerimento	18 De Agosto De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1141/2020 - Requerimento	18 De Agosto De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1140/2020 - Requerimento	18 De Agosto De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1139/2020 - Requerimento	18 De Agosto De 2020 	Eyder Brasil	NA	NA	NA	NA	REQ
REQ 1138/2020 - Requerimento	18 De Agosto De 2020 	Eyder Brasil	NA	NA	NA	NA	REQ
REQ 1137/2020 - Requerimento	18 De Agosto De 2020 	Eyder Brasil	NA	NA	NA	NA	REQ
REQ 1136/2020 - Requerimento	18 De Agosto De 2020 	Eyder Brasil	NA	NA	NA	NA	REQ
REQ 1135/2020 - Requerimento	18 De Agosto De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 1134/2020 - Requerimento	28 De Agosto De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 1133/2020 - Requerimento	11 De Agosto De 2020 	Dr Neidson	NA	NA	NA	NA	REQ
REQ 1132/2020 - Requerimento	11 De Agosto De 2020 	Adelino Follador	NA	NA	NA	NA	REQ
REQ 1131/2020 - Requerimento	11 De Agosto De 2020 	Dr Neidson	NA	NA	NA	NA	REQ
REQ 1130/2020 - Requerimento	11 De Agosto De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 1129/2020 - Requerimento	11 De Agosto De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 1128/2020 - Requerimento	13 De Agosto De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1127/2020 - Requerimento	11 De Agosto De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1126/2020 - Requerimento	11 De Agosto De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1125/2020 - Requerimento	11 De Agosto De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1124/2020 - Requerimento	11 De Agosto De 2020 	Ismael Crispin	NA	NA	NA	NA	REQ
REQ 1123/2020 - Requerimento	11 De Agosto De 2020 	Ismael Crispin	NA	NA	NA	NA	REQ
REQ 1122/2020 - Requerimento	11 De Agosto De 2020 	Cirone Deiró	NA	NA	NA	NA	REQ
REQ 1121/2020 - Requerimento	11 De Agosto De 2020 	Cirone Deiró	NA	NA	NA	NA	REQ
REQ 1120/2020 - Requerimento	11 De Agosto De 2020 	Coletiva - Coletiva	NA	NA	NA	NA	REQ
REQ 1119/2020 - Requerimento	28 De Julho De 2020 	Coletiva - Coletiva	NA	NA	NA	NA	REQ
REQ 1118/2020 - Requerimento	28 De Julho De 2020 	Cirone Deiró	NA	NA	NA	NA	REQ
REQ 1117/2020 - Requerimento	28 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1116/2020 - Requerimento	28 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1115/2020 - Requerimento	28 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1114/2020 - Requerimento	28 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1113/2020 - Requerimento	28 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1112/2020 - Requerimento	28 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1111/2020 - Requerimento	28 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1110/2020 - Requerimento	28 De Julho De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 1109/2020 - Requerimento	28 De Julho De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 1108/2020 - Requerimento	28 De Julho De 2020 	Alex Silva	NA	NA	NA	NA	REQ
REQ 1107/2020 - Requerimento	21 De Julho De 2020 	Dr Neidson	NA	NA	NA	NA	REQ
REQ 1106/2020 - Requerimento	21 De Julho De 2020 	Dr Neidson	NA	NA	NA	NA	REQ
REQ 1105/2020 - Requerimento	21 De Julho De 2020 	Dr Neidson	NA	NA	NA	NA	REQ
REQ 1104/2020 - Requerimento	21 De Julho De 2020 	Ismael Crispin	NA	NA	NA	NA	REQ
REQ 1103/2020 - Requerimento	21 De Julho De 2020 	Ismael Crispin	NA	NA	NA	NA	REQ
REQ 1102/2020 - Requerimento	21 De Julho De 2020 	Ismael Crispin	NA	NA	NA	NA	REQ
REQ 1101/2020 - Requerimento	21 De Julho De 2020 	Cássia Muleta	NA	NA	NA	NA	REQ
REQ 1100/2020 - Requerimento	21 De Julho De 2020 	Alex Silva	NA	NA	NA	NA	REQ
REQ 1099/2020 - Requerimento	21 De Julho De 2020 	Chiquinho Da Emater	NA	NA	NA	NA	REQ
REQ 1098/2020 - Requerimento	21 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1097/2020 - Requerimento	21 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1096/2020 - Requerimento	21 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1095/2020 - Requerimento	21 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1094/2020 - Requerimento	21 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1093/2020 - Requerimento	21 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1092/2020 - Requerimento	21 De Julho De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 1091/2020 - Requerimento	21 De Julho De 2020 	Adelino Follador	NA	NA	NA	NA	REQ
REQ 1090/2020 - Requerimento	21 De Julho De 2020 	Adelino Follador	NA	NA	NA	NA	REQ
REQ 1089/2020 - Requerimento	14 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1088/2020 - Requerimento	14 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1087/2020 - Requerimento	14 De Julho De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 1086/2020 - Requerimento	14 De Julho De 2020 	Ismael Crispin	NA	NA	NA	NA	REQ
REQ 1085/2020 - Requerimento	14 De Julho De 2020 	Ismael Crispin	NA	NA	NA	NA	REQ
REQ 1084/2020 - Requerimento	14 De Julho De 2020 	Chiquinho Da Emater	NA	NA	NA	NA	REQ
REQ 1083/2020 - Requerimento	14 De Julho De 2020 	Cirone Deiró	NA	NA	NA	NA	REQ
REQ 1082/2020 - Requerimento	14 De Julho De 2020 	Cirone Deiró	NA	NA	NA	NA	REQ
REQ 1081/2020 - Requerimento	14 De Julho De 2020 	Adelino Follador	NA	NA	NA	NA	REQ
REQ 1080/2020 - Requerimento	7 De Julho De 2020 	Coletiva - Coletiva	NA	NA	NA	NA	REQ
REQ 1079/2020 - Requerimento	7 De Julho De 2020 	Laerte Gomes	NA	NA	NA	NA	REQ
REQ 1078/2020 - Requerimento	7 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1077/2020 - Requerimento	7 De Julho De 2020 	Eyder Brasil	NA	NA	NA	NA	REQ
REQ 1076/2020 - Requerimento	7 De Julho De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 1075/2020 - Requerimento	7 De Julho De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 1074/2020 - Requerimento	7 De Julho De 2020 	Jhony Paixão	NA	NA	NA	NA	REQ
REQ 1073/2020 - Requerimento	7 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1072/2020 - Requerimento	7 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1071/2020 - Requerimento	7 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1070/2020 - Requerimento	7 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1069/2020 - Requerimento	7 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1068/2020 - Requerimento	7 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1067/2020 - Requerimento	7 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1066/2020 - Requerimento	7 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1065/2020 - Requerimento	7 De Julho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1064/2020 - Requerimento	7 De Julho De 2020 	Eyder Brasil	NA	NA	NA	NA	REQ
REQ 1063/2020 - Requerimento	30 De Junho De 2020 	Ismael Crispin	NA	NA	NA	NA	REQ
REQ 1062/2020 - Requerimento	30 De Junho De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 1061/2020 - Requerimento	30 De Junho De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 1060/2020 - Requerimento	30 De Junho De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 1059/2020 - Requerimento	30 De Junho De 2020 	Cirone Deiró	NA	NA	NA	NA	REQ
REQ 1058/2020 - Requerimento	30 De Junho De 2020 	Adelino Follador	NA	NA	NA	NA	REQ
REQ 1057/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1056/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1055/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1054/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1053/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1052/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1051/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1050/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1049/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1048/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1047/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1046/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1045/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1044/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1043/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1042/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1041/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1040/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1039/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1038/2020 - Requerimento	30 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1037/2020 - Requerimento	24 De Junho De 2020 	Cirone Deiró Jair Montes	NA	NA	NA	NA	REQ
REQ 1036/2020 - Requerimento	24 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1035/2020 - Requerimento	24 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1034/2020 - Requerimento	24 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1033/2020 - Requerimento	24 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1032/2020 - Requerimento	24 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1031/2020 - Requerimento	24 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1030/2020 - Requerimento	24 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1029/2020 - Requerimento	24 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1028/2020 - Requerimento	24 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1027/2020 - Requerimento	24 De Junho De 2020 	Coletiva - Coletiva	NA	NA	NA	NA	REQ
REQ 1026/2020 - Requerimento	24 De Junho De 2020 	Chiquinho Da Emater	NA	NA	NA	NA	REQ
REQ 1025/2020 - Requerimento	24 De Junho De 2020 	Chiquinho Da Emater	NA	NA	NA	NA	REQ
REQ 1024/2020 - Requerimento	24 De Junho De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 1023/2020 - Requerimento	24 De Junho De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 1022/2020 - Requerimento	24 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1021/2020 - Requerimento	16 De Junho De 2020 	Lebrão	NA	NA	NA	NA	REQ
REQ 1020/2020 - Requerimento	16 De Junho De 2020 	Cirone Deiró	NA	NA	NA	NA	REQ
REQ 1019/2020 - Requerimento	16 De Junho De 2020 	Chiquinho Da Emater	Gabinete Da Secretaria Legislativa - Sl	Aguardando Deliberação Do Poder Executivo	22 De Junho De 2020	Encaminhado Ao Governo Resposta Of 3093/2020, Solicitando Dilação De Prazo Não Houve Complemento Da Resposta	REQ
REQ 1018/2020 - Requerimento	16 De Junho De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 1017/2020 - Requerimento	16 De Junho De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 1016/2020 - Requerimento	16 De Junho De 2020 	Jhony Paixão	NA	NA	NA	NA	REQ
REQ 1015/2020 - Requerimento	16 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1014/2020 - Requerimento	16 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1013/2020 - Requerimento	16 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 1012/2020 - Requerimento	16 De Junho De 2020 	Adelino Follador	NA	NA	NA	NA	REQ
REQ 1011/2020 - Requerimento	16 De Junho De 2020 	Adelino Follador	NA	NA	NA	NA	REQ
REQ 1010/2020 - Requerimento	16 De Junho De 2020 	Cássia Muleta	NA	NA	NA	NA	REQ
REQ 1009/2020 - Requerimento	16 De Junho De 2020 	Lazinho Da Fetagro	NA	NA	NA	NA	REQ
REQ 1008/2020 - Requerimento	16 De Junho De 2020 	Dr Neidson	NA	NA	NA	NA	REQ
REQ 1007/2020 - Requerimento	16 De Junho De 2020 	Dr Neidson	NA	NA	NA	NA	REQ
REQ 1006/2020 - Requerimento	16 De Junho De 2020 	Dr Neidson	NA	NA	NA	NA	REQ
REQ 1005/2020 - Requerimento	16 De Junho De 2020 	Dr Neidson	NA	NA	NA	NA	REQ
REQ 1004/2020 - Requerimento	16 De Junho De 2020 	Geraldo Da Rondônia	NA	NA	NA	NA	REQ
REQ 1003/2020 - Requerimento	16 De Junho De 2020 	Coletiva - Coletiva	NA	NA	NA	NA	REQ
REQ 1002/2020 - Requerimento	16 De Junho De 2020 	Cirone Deiró Jair Montes	NA	NA	NA	NA	REQ
REQ 1001/2020 - Requerimento	16 De Junho De 2020 	Chiquinho Da Emater	NA	NA	NA	NA	REQ
REQ 1000/2020 - Requerimento	2 De Junho De 2020 	Ismael Crispin	NA	NA	NA	NA	REQ
REQ 999/2020 - Requerimento	2 De Junho De 2020 	Ismael Crispin	NA	NA	NA	NA	REQ
REQ 998/2020 - Requerimento	2 De Junho De 2020 	Ismael Crispin	NA	NA	NA	NA	REQ
REQ 997/2020 - Requerimento	2 De Junho De 2020 	Laerte Gomes	NA	NA	NA	NA	REQ
REQ 996/2020 - Requerimento	2 De Junho De 2020 	Laerte Gomes	NA	NA	NA	NA	REQ
REQ 995/2020 - Requerimento	2 De Junho De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 994/2020 - Requerimento	2 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 993/2020 - Requerimento	2 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 992/2020 - Requerimento	2 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 991/2020 - Requerimento	2 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 990/2020 - Requerimento	2 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 989/2020 - Requerimento	2 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 988/2020 - Requerimento	2 De Junho De 2020 	Cirone Deiró	NA	NA	NA	NA	REQ
REQ 987/2020 - Requerimento	2 De Junho De 2020 	Dr Neidson	NA	NA	NA	NA	REQ
REQ 986/2020 - Requerimento	2 De Junho De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 985/2020 - Requerimento	2 De Junho De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 984/2020 - Requerimento	2 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 983/2020 - Requerimento	2 De Junho De 2020 	Dr Neidson	NA	NA	NA	NA	REQ
REQ 982/2020 - Requerimento	2 De Junho De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 981/2020 - Requerimento	2 De Junho De 2020 	Eyder Brasil	NA	NA	NA	NA	REQ
REQ 980/2020 - Requerimento	2 De Junho De 2020 	Eyder Brasil	NA	NA	NA	NA	REQ
REQ 979/2020 - Requerimento	2 De Junho De 2020 	Coletiva - Coletiva	NA	NA	NA	NA	REQ
REQ 978/2020 - Requerimento	26 De Maio De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 977/2020 - Requerimento	26 De Maio De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 976/2020 - Requerimento	26 De Maio De 2020 	Cirone Deiró	NA	NA	NA	NA	REQ
REQ 975/2020 - Requerimento	26 De Maio De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 974/2020 - Requerimento	26 De Maio De 2020 	Adelino Follador	NA	NA	NA	NA	REQ
REQ 973/2020 - Requerimento	26 De Maio De 2020 	Jean Oliveira	NA	NA	NA	NA	REQ
REQ 972/2020 - Requerimento	26 De Maio De 2020 	Ismael Crispin	NA	NA	NA	NA	REQ
REQ 971/2020 - Requerimento	26 De Maio De 2020 	NA	NA	NA	NA	NA	REQ
REQ 970/2020 - Requerimento	26 De Maio De 2020 	Cirone Deiró	NA	NA	NA	NA	REQ
REQ 969/2020 - Requerimento	19 De Maio De 2020 	Lazinho Da Fetagro	NA	NA	NA	NA	REQ
REQ 968/2020 - Requerimento	19 De Maio De 2020 	Luizinho Goebel	NA	NA	NA	NA	REQ
REQ 967/2020 - Requerimento	19 De Maio De 2020 	Luizinho Goebel	NA	NA	NA	NA	REQ
REQ 966/2020 - Requerimento	19 De Maio De 2020 	Luizinho Goebel	NA	NA	NA	NA	REQ
REQ 965/2020 - Requerimento	19 De Maio De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 964/2020 - Requerimento	19 De Maio De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 963/2020 - Requerimento	19 De Maio De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 962/2020 - Requerimento	19 De Maio De 2020 	Laerte Gomes	NA	NA	NA	NA	REQ
REQ 961/2020 - Requerimento	19 De Maio De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 960/2020 - Requerimento	19 De Maio De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 959/2020 - Requerimento	19 De Maio De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 958/2020 - Requerimento	19 De Maio De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 957/2020 - Requerimento	19 De Maio De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 956/2020 - Requerimento	19 De Maio De 2020 	Luizinho Goebel	NA	NA	NA	NA	REQ
REQ 955/2020 - Requerimento	19 De Maio De 2020 	Lazinho Da Fetagro	NA	NA	NA	NA	REQ
REQ 954/2020 - Requerimento	19 De Maio De 2020 	Eyder Brasil	NA	NA	NA	NA	REQ
REQ 953/2020 - Requerimento	20 De Maio De 2020 	Jhony Paixão	NA	NA	NA	NA	REQ
REQ 952/2020 - Requerimento	20 De Maio De 2020 	Alex Silva	NA	NA	NA	NA	REQ
REQ 951/2020 - Requerimento	20 De Maio De 2020 	Cirone Deiró	NA	NA	NA	NA	REQ
REQ 950/2020 - Requerimento	20 De Maio De 2020 	Cirone Deiró	NA	NA	NA	NA	REQ
REQ 949/2020 - Requerimento	19 De Maio De 2020 	Eyder Brasil	NA	NA	NA	NA	REQ
REQ 948/2020 - Requerimento	19 De Maio De 2020 	Coletiva - Coletiva	NA	NA	NA	NA	REQ
REQ 947/2020 - Requerimento	5 De Maio De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 946/2020 - Requerimento	5 De Maio De 2020 	Adelino Follador	NA	NA	NA	NA	REQ
REQ 945/2020 - Requerimento	5 De Maio De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 944/2020 - Requerimento	5 De Maio De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 943/2020 - Requerimento	5 De Maio De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 942/2020 - Requerimento	5 De Maio De 2020 	Chiquinho Da Emater	NA	NA	NA	NA	REQ
REQ 941/2020 - Requerimento	5 De Maio De 2020 	Marcelo Cruz	NA	NA	NA	NA	REQ
REQ 940/2020 - Requerimento	5 De Maio De 2020 	Eyder Brasil	NA	NA	NA	NA	REQ
REQ 939/2020 - Requerimento	5 De Maio De 2020 	Mesa Diretora - Presidente	NA	NA	NA	NA	REQ
REQ 938/2020 - Requerimento	5 De Maio De 2020 	Mesa Diretora - Presidente	NA	NA	NA	NA	REQ
REQ 937/2020 - Requerimento	5 De Maio De 2020 	Mesa Diretora - Presidente	NA	NA	NA	NA	REQ
REQ 936/2020 - Requerimento	5 De Maio De 2020 	NA	NA	NA	NA	NA	REQ
REQ 935/2020 - Requerimento	5 De Maio De 2020 	Luizinho Goebel	NA	NA	NA	NA	REQ
REQ 934/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 933/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 932/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 931/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 930/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 929/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 928/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 927/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 926/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 925/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 924/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 923/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 922/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 921/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 920/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 919/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 918/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 917/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 916/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 915/2020 - Requerimento	29 De Abril De 2020 	Jean Oliveira	NA	NA	NA	NA	REQ
REQ 914/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 913/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 912/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 911/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 910/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 909/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 908/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 907/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 906/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 905/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 904/2020 - Requerimento	29 De Abril De 2020 	Jair Montes	NA	NA	NA	NA	REQ
REQ 903/2020 - Requerimento	29 De Abril De 2020 	Jean Oliveira	NA	NA	NA	NA	REQ
REQ 902/2020 - Requerimento	29 De Abril De 2020 	Jean Oliveira	NA	NA	NA	NA	REQ
REQ 901/2020 - Requerimento	29 De Abril De 2020 	Jean Oliveira	NA	NA	NA	NA	REQ
REQ 900/2020 - Requerimento	29 De Abril De 2020 	Marcelo Cruz	NA	NA	NA	NA	REQ
REQ 899/2020 - Requerimento	29 De Abril De 2020 	Luizinho Goebel	NA	NA	NA	NA	REQ
REQ 898/2020 - Requerimento	29 De Abril De 2020 	Luizinho Goebel	NA	NA	NA	NA	REQ
REQ 897/2020 - Requerimento	29 De Abril De 2020 	Luizinho Goebel	NA	NA	NA	NA	REQ
REQ 896/2020 - Requerimento	29 De Abril De 2020 	Luizinho Goebel	NA	NA	NA	NA	REQ
REQ 895/2020 - Requerimento	29 De Abril De 2020 	Dr Neidson	NA	NA	NA	NA	REQ
REQ 894/2020 - Requerimento	29 De Abril De 2020 	Dr Neidson	NA	NA	NA	NA	REQ
REQ 893/2020 - Requerimento	29 De Abril De 2020 	Chiquinho Da Emater	NA	NA	NA	NA	REQ
REQ 892/2020 - Requerimento	29 De Abril De 2020 	Chiquinho Da Emater	NA	NA	NA	NA	REQ
REQ 891/2020 - Requerimento	29 De Abril De 2020 	Cirone Deiró	NA	NA	NA	NA	REQ
REQ 890/2020 - Requerimento	29 De Abril De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 889/2020 - Requerimento	29 De Abril De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 888/2020 - Requerimento	29 De Abril De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 887/2020 - Requerimento	29 De Abril De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 886/2020 - Requerimento	29 De Abril De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
REQ 885/2020 - Requerimento	29 De Abril De 2020 	Anderson Pereira	NA	NA	NA	NA	REQ
