"num_projeto";"data_apresentacao";"autor";"localizacao_atual";"status";"data_ultima_tram";"ultima_acao";"projeto";"data"
"IND 1117/2019 - Indicação";"14 De Outubro De 2019 ";"Adelino Follador";NA;NA;NA;NA;"IND";2019-10-14
"IND 1116/2019 - Indicação";"14 De Outubro De 2019 ";"Alex Silva";NA;NA;NA;NA;"IND";2019-10-14
"IND 1115/2019 - Indicação";"14 De Outubro De 2019 ";"Alex Silva";NA;NA;NA;NA;"IND";2019-10-14
"IND 1114/2019 - Indicação";"14 De Outubro De 2019 ";"Alex Silva";NA;NA;NA;NA;"IND";2019-10-14
"IND 1113/2019 - Indicação";"14 De Outubro De 2019 ";"Alex Silva";NA;NA;NA;NA;"IND";2019-10-14
"IND 1112/2019 - Indicação";"14 De Outubro De 2019 ";"Alex Silva";NA;NA;NA;NA;"IND";2019-10-14
"IND 1111/2019 - Indicação";"14 De Outubro De 2019 ";"Cirone Deiró";NA;NA;NA;NA;"IND";2019-10-14
"IND 1110/2019 - Indicação";"14 De Outubro De 2019 ";"Ezequiel Neiva";NA;NA;NA;NA;"IND";2019-10-14
"IND 1109/2019 - Indicação";"14 De Outubro De 2019 ";"Luizinho Goebel";NA;NA;NA;NA;"IND";2019-10-14
"IND 1108/2019 - Indicação";"14 De Outubro De 2019 ";"Luizinho Goebel";NA;NA;NA;NA;"IND";2019-10-14
"IND 1107/2019 - Indicação";"14 De Outubro De 2019 ";"Luizinho Goebel";NA;NA;NA;NA;"IND";2019-10-14
"IND 1106/2019 - Indicação";"14 De Outubro De 2019 ";"Lazinho Da Fetagro";NA;NA;NA;NA;"IND";2019-10-14
"IND 1105/2019 - Indicação";"14 De Outubro De 2019 ";"Lazinho Da Fetagro";NA;NA;NA;NA;"IND";2019-10-14
"IND 1104/2019 - Indicação";"14 De Outubro De 2019 ";"Lazinho Da Fetagro";NA;NA;NA;NA;"IND";2019-10-14
"IND 1103/2019 - Indicação";"14 De Outubro De 2019 ";"Ezequiel Neiva";NA;NA;NA;NA;"IND";2019-10-14
"IND 1102/2019 - Indicação";"14 De Outubro De 2019 ";"Cirone Deiró";NA;NA;NA;NA;"IND";2019-10-14
"IND 1101/2019 - Indicação";"14 De Outubro De 2019 ";"Ismael Crispin";NA;NA;NA;NA;"IND";2019-10-14
"IND 1100/2019 - Indicação";"14 De Outubro De 2019 ";"Adailton Fúria";NA;NA;NA;NA;"IND";2019-10-14
"IND 1099/2019 - Indicação";"14 De Outubro De 2019 ";"Adailton Fúria";NA;NA;NA;NA;"IND";2019-10-14
"IND 1098/2019 - Indicação";"14 De Outubro De 2019 ";"Edson Martins";NA;NA;NA;NA;"IND";2019-10-14
"IND 1097/2019 - Indicação";"14 De Outubro De 2019 ";"Jhony Paixão";NA;NA;NA;NA;"IND";2019-10-14
"IND 1096/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1095/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1094/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1093/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1092/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1091/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1090/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1089/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1088/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1087/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1086/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1085/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1084/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1083/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1082/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1081/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1080/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1079/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1078/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1077/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1076/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1075/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1074/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1073/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1072/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1071/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1070/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1069/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1068/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1067/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1066/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1065/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1064/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1063/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1062/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1061/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1060/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1059/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1058/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1057/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1056/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1055/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1054/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1053/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1052/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1051/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1050/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1049/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1048/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1047/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1046/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1045/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1044/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1043/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1042/2019 - Indicação";"14 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-14
"IND 1041/2019 - Indicação";"14 De Outubro De 2019 ";"Adelino Follador";NA;NA;NA;NA;"IND";2019-10-14
"IND 1040/2019 - Indicação";"7 De Outubro De 2019 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2019-10-07
"IND 1039/2019 - Indicação";"7 De Outubro De 2019 ";"Anderson Pereira";NA;NA;NA;NA;"IND";2019-10-07
"IND 1038/2019 - Indicação";"7 De Outubro De 2019 ";"Lebrão";NA;NA;NA;NA;"IND";2019-10-07
"IND 1037/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1036/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1035/2019 - Indicação";"7 De Outubro De 2019 ";"Laerte Gomes";NA;NA;NA;NA;"IND";2019-10-07
"IND 1034/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1033/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1032/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1031/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1030/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1029/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1028/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1027/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1026/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1025/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1024/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1023/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1022/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1021/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1020/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1019/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1018/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1017/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1016/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1015/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1014/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1013/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1012/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1011/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1010/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1009/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1008/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1007/2019 - Indicação";"7 De Outubro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-10-07
"IND 1006/2019 - Indicação";"7 De Outubro De 2019 ";"Anderson Pereira";NA;NA;NA;NA;"IND";2019-10-07
"IND 1005/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 1004/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 1003/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 1002/2019 - Indicação";"30 De Setembro De 2019 ";"Lazinho Da Fetagro";NA;NA;NA;NA;"IND";2019-09-30
"IND 1001/2019 - Indicação";"30 De Setembro De 2019 ";"Lazinho Da Fetagro";NA;NA;NA;NA;"IND";2019-09-30
"IND 1000/2019 - Indicação";"30 De Setembro De 2019 ";"Adelino Follador";NA;NA;NA;NA;"IND";2019-09-30
"IND 999/2019 - Indicação";"30 De Setembro De 2019 ";"Adelino Follador";NA;NA;NA;NA;"IND";2019-09-30
"IND 998/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 997/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 996/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 995/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 994/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 993/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 992/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 991/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 990/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 989/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 988/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 987/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 986/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 985/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 984/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 983/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 982/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 981/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 980/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 979/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 978/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 977/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 976/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 975/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 974/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 973/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 972/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 971/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 970/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 969/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 968/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 967/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 966/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 965/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 964/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 963/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 962/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 961/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 960/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 959/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 958/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 957/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 956/2019 - Indicação";"30 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-30
"IND 955/2019 - Indicação";"30 De Setembro De 2019 ";"Dr Neidson";NA;NA;NA;NA;"IND";2019-09-30
"IND 954/2019 - Indicação";"30 De Setembro De 2019 ";"Dr Neidson";NA;NA;NA;NA;"IND";2019-09-30
"IND 953/2019 - Indicação";"30 De Setembro De 2019 ";"Dr Neidson";NA;NA;NA;NA;"IND";2019-09-30
"IND 952/2019 - Indicação";"30 De Setembro De 2019 ";"Jhony Paixão";NA;NA;NA;NA;"IND";2019-09-30
"IND 951/2019 - Indicação";"30 De Setembro De 2019 ";"Jhony Paixão";NA;NA;NA;NA;"IND";2019-09-30
"IND 950/2019 - Indicação";"30 De Setembro De 2019 ";"Ismael Crispin";NA;NA;NA;NA;"IND";2019-09-30
"IND 949/2019 - Indicação";"30 De Setembro De 2019 ";"Ismael Crispin";NA;NA;NA;NA;"IND";2019-09-30
"IND 948/2019 - Indicação";"30 De Setembro De 2019 ";"Ismael Crispin";NA;NA;NA;NA;"IND";2019-09-30
"IND 947/2019 - Indicação";"30 De Setembro De 2019 ";"Adelino Follador";NA;NA;NA;NA;"IND";2019-09-30
"IND 946/2019 - Indicação";"30 De Setembro De 2019 ";"Laerte Gomes";NA;NA;NA;NA;"IND";2019-09-30
"IND 945/2019 - Indicação";"30 De Setembro De 2019 ";"Dr Neidson";NA;NA;NA;NA;"IND";2019-09-30
"IND 944/2019 - Indicação";"30 De Setembro De 2019 ";"Cássia Muleta";NA;NA;NA;NA;"IND";2019-09-30
"IND 943/2019 - Indicação";"30 De Setembro De 2019 ";"Cássia Muleta";NA;NA;NA;NA;"IND";2019-09-30
"IND 942/2019 - Indicação";"30 De Setembro De 2019 ";"Cássia Muleta";NA;NA;NA;NA;"IND";2019-09-30
"IND 941/2019 - Indicação";"30 De Setembro De 2019 ";"Cássia Muleta";NA;NA;NA;NA;"IND";2019-09-30
"IND 940/2019 - Indicação";"30 De Setembro De 2019 ";"Cássia Muleta";NA;NA;NA;NA;"IND";2019-09-30
"IND 939/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 938/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 937/2019 - Indicação";"30 De Setembro De 2019 ";"Cássia Muleta";NA;NA;NA;NA;"IND";2019-09-30
"IND 936/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 935/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 934/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 933/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 932/2019 - Indicação";"30 De Setembro De 2019 ";"Jair Montes";NA;NA;NA;NA;"IND";2019-09-30
"IND 931/2019 - Indicação";"30 De Setembro De 2019 ";"Dr Neidson";NA;NA;NA;NA;"IND";2019-09-30
"IND 930/2019 - Indicação";"30 De Setembro De 2019 ";"Alex Silva";NA;NA;NA;NA;"IND";2019-09-30
"IND 929/2019 - Indicação";"30 De Setembro De 2019 ";"Alex Silva";NA;NA;NA;NA;"IND";2019-09-30
"IND 928/2019 - Indicação";"25 De Setembro De 2019 ";"Dr Neidson";NA;NA;NA;NA;"IND";2019-09-25
"IND 927/2019 - Indicação";"25 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-25
"IND 926/2019 - Indicação";"25 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-25
"IND 925/2019 - Indicação";"25 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-25
"IND 924/2019 - Indicação";"25 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-25
"IND 923/2019 - Indicação";"25 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-25
"IND 922/2019 - Indicação";"25 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-25
"IND 921/2019 - Indicação";"25 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-25
"IND 920/2019 - Indicação";"25 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-25
"IND 919/2019 - Indicação";"25 De Setembro De 2019 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2019-09-25
"IND 918/2019 - Indicação";"25 De Setembro De 2019 ";"Laerte Gomes";NA;NA;NA;NA;"IND";2019-09-25
"IND 917/2019 - Indicação";"25 De Setembro De 2019 ";"Laerte Gomes";NA;NA;NA;NA;"IND";2019-09-25
"IND 916/2019 - Indicação";"25 De Setembro De 2019 ";"Anderson Pereira";NA;NA;NA;NA;"IND";2019-09-25
"IND 915/2019 - Indicação";"25 De Setembro De 2019 ";"Cirone Deiró";NA;NA;NA;NA;"IND";2019-09-25
"IND 914/2019 - Indicação";"25 De Setembro De 2019 ";"Adelino Follador";NA;NA;NA;NA;"IND";2019-09-25
"IND 913/2019 - Indicação";"25 De Setembro De 2019 ";"Alex Redano";NA;NA;NA;NA;"IND";2019-09-25
"IND 912/2019 - Indicação";"25 De Setembro De 2019 ";"Dr Neidson";NA;NA;NA;NA;"IND";2019-09-25
"IND 911/2019 - Indicação";"25 De Setembro De 2019 ";"Dr Neidson";NA;NA;NA;NA;"IND";2019-09-25
"IND 910/2019 - Indicação";"25 De Setembro De 2019 ";"Dr Neidson";NA;NA;NA;NA;"IND";2019-09-25
"IND 909/2019 - Indicação";"25 De Setembro De 2019 ";"Dr Neidson";NA;NA;NA;NA;"IND";2019-09-25
"IND 908/2019 - Indicação";"25 De Setembro De 2019 ";"Dr Neidson";NA;NA;NA;NA;"IND";2019-09-25
"IND 907/2019 - Indicação";"25 De Setembro De 2019 ";"Dr Neidson";NA;NA;NA;NA;"IND";2019-09-25
"IND 906/2019 - Indicação";"25 De Setembro De 2019 ";"Dr Neidson";NA;NA;NA;NA;"IND";2019-09-25
"IND 905/2019 - Indicação";"25 De Setembro De 2019 ";"Dr Neidson";NA;NA;NA;NA;"IND";2019-09-25
"IND 904/2019 - Indicação";"25 De Setembro De 2019 ";"Dr Neidson";NA;NA;NA;NA;"IND";2019-09-25
"IND 903/2019 - Indicação";"25 De Setembro De 2019 ";"Anderson Pereira";NA;NA;NA;NA;"IND";2019-09-25
"IND 902/2019 - Indicação";"25 De Setembro De 2019 ";"Anderson Pereira";NA;NA;NA;NA;"IND";2019-09-25
